"","trait","marker","gene_id","molecular_name","gene_name","corrected_spearman_cor"
"1920","rh_max_1yr","V_18459068","WBGene00013946","ZK228.3",NA,-0.286660895155247
"1921","rh_max_1yr","V_18493580","WBGene00004830","Y51A2D.19a","slo-1",-0.286660895155247
"1922","rh_max_1yr","V_18496268","WBGene00004830","Y51A2D.19a","slo-1",-0.286660895155247
"1923","rh_max_1yr","V_18496272","WBGene00004830","Y51A2D.19a","slo-1",-0.286660895155247
"1924","rh_max_1yr","V_18501977","WBGene00004830","Y51A2D.19a","slo-1",-0.286660895155247
"1925","rh_max_3mo","II_3206277","WBGene00044371","ZC239.20",NA,-0.286653278816286
"1926","rh_max_3mo","II_3206308","WBGene00044371","ZC239.20",NA,-0.286653278816286
"1927","rh_max_3mo","II_3206319","WBGene00044371","ZC239.20",NA,-0.286653278816286
"1928","rh_max_3mo","II_3206349","WBGene00044371","ZC239.20",NA,-0.286653278816286
"1929","rh_max_3mo","II_3206495","WBGene00044371","ZC239.20",NA,-0.286653278816286
"1930","rh_max_3mo","II_3212663","WBGene00022568","ZC239.5",NA,-0.286653278816286
"1931","rh_max_3mo","II_3212676","WBGene00022568","ZC239.5",NA,-0.286653278816286
"1932","rh_max_3mo","II_3212866","WBGene00022568","ZC239.5",NA,-0.286653278816286
"1933","rh_max_3mo","II_3212949","WBGene00022568","ZC239.5",NA,-0.286653278816286
"1934","rh_max_3mo","II_3214615","WBGene00022567","ZC239.4",NA,-0.286653278816286
"1935","rh_max_3mo","II_3214694","WBGene00022567","ZC239.4",NA,-0.286653278816286
"1936","rh_max_3mo","II_3214695","WBGene00022567","ZC239.4",NA,-0.286653278816286
"1937","rh_max_3mo","II_3214697","WBGene00022567","ZC239.4",NA,-0.286653278816286
"1938","rh_max_3mo","II_3214712","WBGene00022567","ZC239.4",NA,-0.286653278816286
"1939","rh_max_3mo","II_3214723","WBGene00022567","ZC239.4",NA,-0.286653278816286
"1940","rh_max_3mo","II_3214886","WBGene00022567","ZC239.4",NA,-0.286653278816286
"1941","rh_max_3mo","II_3219870","WBGene00194717","ZC239.22",NA,-0.286653278816286
"1942","rh_max_3mo","II_3220263","WBGene00194717","ZC239.22",NA,-0.286653278816286
"1943","rh_max_3mo","II_3221764","WBGene00022572","ZC239.14",NA,-0.286653278816286
"1944","rh_max_3mo","II_3229044","WBGene00005501","C17F4.4","srh-297",-0.286653278816286
"1945","rh_max_3mo","II_3229058","WBGene00005501","C17F4.4","srh-297",-0.286653278816286
"1946","rh_max_1yr","II_2011176","WBGene00019135","F59H6.4","math-32",0.286628017703806
"1947","rh_max_1yr","II_2258635","WBGene00019586","K09F6.3",NA,0.286618467256726
"1948","rh_max_3yr","V_17689797","WBGene00010299","F59A1.13",NA,-0.286507626101237
"1949","rh_max_1yr","V_17335088","WBGene00009836","F47H4.4","fbxa-185",-0.286483647744214
"1950","rh_max_1yr","V_17335104","WBGene00009836","F47H4.4","fbxa-185",-0.286483647744214
"1951","rh_max_3yr","V_17808017","WBGene00005495","Y94A7B.3","srh-291",-0.286478794549363
"1952","rh_max_3yr","V_17808069","WBGene00005495","Y94A7B.3","srh-291",-0.286478794549363
"1953","rh_max_3yr","V_17808095","WBGene00005495","Y94A7B.3","srh-291",-0.286478794549363
"1954","rh_avg_1yr","V_18007296","WBGene00013351","Y59A8B.19a",NA,-0.286478682384908
"1955","rh_max_3mo","V_17697953","WBGene00077640","Y26G10.4",NA,-0.286478048253523
"1956","rh_max_1yr","II_433785","WBGene00044639","C24H12.12",NA,-0.286476036895896
"1957","rh_max_1yr","V_17803520","WBGene00005496","Y94A7B.1","srh-292",-0.28628096449342
"1958","rh_max_1yr","V_17803767","WBGene00005496","Y94A7B.1","srh-292",-0.28628096449342
"1959","rh_max_1yr","V_17803804","WBGene00005496","Y94A7B.1","srh-292",-0.28628096449342
"1960","rh_max_1yr","II_1773232","WBGene00018100","F36H5.1","math-26",0.286254260314875
"1961","wd_var_1yr","V_15306783","WBGene00012072","T26H8.4",NA,-0.286191277643702
"1962","rh_max_1yr","V_18124694","WBGene00012564","Y37H2A.4","fbxa-107",-0.286141809958338
"1963","rh_max_1yr","V_18125779","WBGene00012565","Y37H2A.5a","fbxa-210",-0.286141809958338
"1964","rh_max_1yr","V_13879997","WBGene00002259","T22G5.2","lbp-7",-0.286047111115451
"1965","rh_max_1yr","V_18131837","WBGene00219210","Y37H2A.18",NA,-0.286047111115451
"1966","rh_max_1yr","V_18132287","WBGene00219210","Y37H2A.18",NA,-0.286047111115451
"1967","rh_max_3mo","II_3214824","WBGene00022567","ZC239.4",NA,-0.285965199914591
"1968","rh_max_3mo","II_3229049","WBGene00005501","C17F4.4","srh-297",-0.285965199914591
"1969","rh_max_3mo","II_2327449","WBGene00022872","ZK1240.8",NA,0.285920519736522
"1970","rh_max_1yr","V_18235420","WBGene00011209","R10E8.3",NA,-0.28591535385135
"1971","rh_max_1yr","V_17487483","WBGene00010536","K03D7.9",NA,-0.285880694377155
"1972","rh_max_1yr","V_17487500","WBGene00010536","K03D7.9",NA,-0.285880694377155
"1973","rh_avg_1yr","V_15231509","WBGene00005762","C41G6.3","srw-15",-0.285865227267127
"1974","rh_max_3mo","II_3480272","WBGene00021720","Y49F6B.8",NA,-0.285752031302236
"1975","rh_max_1yr","V_17624191","WBGene00010206","F57G4.1",NA,-0.285735149878084
"1976","rh_max_1yr","V_17373535","WBGene00012491","Y20C6A.1a",NA,-0.285710312331097
"1977","rh_max_3mo","V_18423463","WBGene00005614","ZK262.10","srj-26",0.285670821770613
"1978","rh_max_1yr","V_17298350","WBGene00010754","K10G4.5",NA,-0.285654004820898
"1979","rh_max_1yr","II_1773626","WBGene00018100","F36H5.1","math-26",0.285618327137914
"1980","rh_max_1yr","II_1773638","WBGene00018100","F36H5.1","math-26",0.285618327137914
"1981","rh_max_1yr","II_2613722","WBGene00194711","D2062.13",NA,0.285494893803493
"1982","rh_max_1yr","II_2257936","WBGene00019586","K09F6.3",NA,0.285462937305522
"1983","rh_max_1yr","V_18445006","WBGene00013944","ZK228.1",NA,-0.285405280202976
"1984","rh_avg_3mo","V_17498874","WBGene00005467","K03D7.4","srh-261",-0.285333822886275
"1985","rh_max_3mo","II_2257458","WBGene00019586","K09F6.3",NA,0.285254467587575
"1986","rh_max_1yr","II_2485675","WBGene00018767","F53G2.2",NA,0.285222195555974
"1987","rh_max_1yr","II_2549280","WBGene00019337","K02F6.3",NA,0.285222195555974
"1988","rh_max_1yr","II_2561093","WBGene00019343","K02F6.9","nep-18",0.285222195555974
"1989","rh_max_1yr","II_2562474","WBGene00019343","K02F6.9","nep-18",0.285222195555974
"1990","rh_max_1yr","II_2562489","WBGene00019343","K02F6.9","nep-18",0.285222195555974
"1991","rh_max_1yr","II_2563673","WBGene00019343","K02F6.9","nep-18",0.285222195555974
"1992","rh_max_1yr","II_2565312","WBGene00017280","F09D1.1","usp-39",0.285222195555974
"1993","rh_max_1yr","II_2605412","WBGene00005589","D2062.9","sri-77",0.285222195555974
"1994","rh_max_1yr","II_2611914","WBGene00005550","D2062.8","sri-38",0.285222195555974
"1995","rh_max_3yr","V_15231509","WBGene00005762","C41G6.3","srw-15",-0.285136179833754
"1996","rh_max_3mo","V_18300629","WBGene00013061","Y51A2A.5",NA,0.284890392432124
"1997","rh_max_1yr","II_1920526","WBGene00018667","F52C6.10","bath-7",0.28476794637942
"1998","rh_max_1yr","II_1902904","WBGene00016718","C46F9.2","math-23",0.284727695244733
"1999","rh_max_1yr","II_2541047","WBGene00019338","K02F6.4",NA,0.284668750447613
"2000","rh_max_1yr","II_2541094","WBGene00019338","K02F6.4",NA,0.284668750447613
"2001","rh_max_1yr","V_17328900","WBGene00005201","F31E9.2","srg-44",-0.284654709013833
"2002","rh_max_3yr","V_15670924","WBGene00077450","K06B4.15",NA,-0.284637521276655
"2003","rh_max_3yr","V_14700238","WBGene00008145","C47E8.8a","set-5",-0.284610838697473
"2004","rh_max_3yr","V_14703277","WBGene00008145","C47E8.8a","set-5",-0.284610838697473
"2005","rh_max_1yr","I_1704371","WBGene00022153","Y71G12B.13",NA,-0.284511547662466
"2006","rh_max_3yr","II_477578","WBGene00021076","W07E6.5a",NA,0.284471547682119
"2007","rh_max_1yr","V_16967210","WBGene00013623","Y102A5C.19","fbxa-90",-0.284443424228235
"2008","rh_max_1yr","V_17314475","WBGene00009299","F31E9.6",NA,-0.284431114062833
"2009","rh_max_1yr","V_17348224","WBGene00004811","F47H4.10","skr-5",-0.284381427157464
"2010","rh_max_1yr","V_17348850","WBGene00009834","F47H4.1a","lsy-27",-0.284381427157464
"2011","rh_max_1yr","V_17348851","WBGene00009834","F47H4.1a","lsy-27",-0.284381427157464
"2012","rh_max_1yr","V_17349185","WBGene00009834","F47H4.1a","lsy-27",-0.284381427157464
"2013","rh_max_1yr","V_17350571","WBGene00009841","F47H4.11","fbxa-134",-0.284381427157464
"2014","rh_max_1yr","V_17351227","WBGene00009841","F47H4.11","fbxa-134",-0.284381427157464
"2015","rh_max_3mo","II_1909216","WBGene00018662","F52C6.5","math-30",0.284367149018832
"2016","rh_max_1yr","V_17261245","WBGene00005794","K10G4.2","srw-47",-0.284363941837669
"2017","temp_min_3yr","V_15101725","WBGene00007230","C01G10.1",NA,0.284330791391717
"2018","rh_avg_1yr","V_15221232","WBGene00005381","C41G6.9","srh-165",-0.284287316449188
"2019","rh_max_1yr","V_18260676","WBGene00011212","R10E8.6",NA,0.28420657189836
"2020","rh_max_1yr","V_17335131","WBGene00009836","F47H4.4","fbxa-185",-0.284199609231803
"2021","rh_max_3yr","V_15401486","WBGene00005519","T06E6.4","sri-7",-0.284158584935054
"2022","rh_max_3yr","V_15626461","WBGene00008325","C55A1.9",NA,-0.284158584935054
"2023","rh_max_3yr","II_593620","WBGene00021091","W08F4.1",NA,0.284157550357554
"2024","rh_max_3yr","V_17807955","WBGene00005495","Y94A7B.3","srh-291",-0.284145703115352
"2025","rh_max_3yr","V_17808283","WBGene00005495","Y94A7B.3","srh-291",-0.284145703115352
"2026","rh_max_3yr","V_17808469","WBGene00005495","Y94A7B.3","srh-291",-0.284145703115352
"2027","rh_max_3yr","V_17810650","WBGene00005500","Y94A7B.4","srh-296",-0.284145703115352
"2028","rh_max_3yr","V_17811677","WBGene00005500","Y94A7B.4","srh-296",-0.284145703115352
"2029","rh_max_3yr","V_17811789","WBGene00005500","Y94A7B.4","srh-296",-0.284145703115352
"2030","rh_max_3yr","V_17812714","WBGene00005500","Y94A7B.4","srh-296",-0.284145703115352
"2031","rh_max_3mo","II_3408086","WBGene00017552","F18A12.3","nep-7",0.284105249671252
"2032","rh_max_1yr","II_2327528","WBGene00022872","ZK1240.8",NA,0.284030511639145
"2033","rh_max_3yr","V_18462905","WBGene00013947","ZK228.4a",NA,-0.28396095277175
"2034","rh_max_3mo","II_2327700","WBGene00022872","ZK1240.8",NA,-0.283887886422923
"2035","rh_max_3yr","V_18299766","WBGene00013061","Y51A2A.5",NA,-0.283818482892965
"2036","rh_max_1yr","V_17348193","WBGene00004811","F47H4.10","skr-5",-0.283809626337843
"2037","rh_max_1yr","V_17348195","WBGene00004811","F47H4.10","skr-5",-0.283809626337843
"2038","rh_max_1yr","II_2629711","WBGene00005549","D2062.2","sri-37",0.2837834959567
"2039","rh_max_3mo","II_3400290","WBGene00017555","F18A12.6","nep-10",-0.283748083594972
"2040","rh_max_3mo","II_2481034","WBGene00018768","F53G2.3",NA,0.283599736107273
"2041","rh_max_1yr","II_536040","WBGene00020835","T27A1.3",NA,-0.283562063393314
"2042","rh_max_1yr","II_536041","WBGene00020835","T27A1.3",NA,-0.283562063393314
"2043","rh_max_1yr","II_2649900","WBGene00017705","F22E5.6",NA,0.283562063393314
"2044","rh_max_1yr","V_17288620","WBGene00005777","K10G4.9","srw-30",-0.283542987752366
"2045","rh_max_3mo","II_2640164","WBGene00017707","F22E5.8",NA,-0.283514922081241
"2046","rh_max_1yr","V_18010771","WBGene00045459","Y59A8B.26",NA,-0.283471353825349
"2047","rh_max_1yr","V_18010772","WBGene00045459","Y59A8B.26",NA,-0.283471353825349
"2048","rh_max_1yr","V_18010776","WBGene00045459","Y59A8B.26",NA,-0.283471353825349
"2049","rh_max_1yr","V_18010782","WBGene00045459","Y59A8B.26",NA,-0.283471353825349
"2050","rh_max_1yr","V_18533974","WBGene00013075","Y51A2D.7b",NA,-0.283471353825349
"2051","rh_max_3mo","II_2262879","WBGene00019587","K09F6.4",NA,0.283317456316326
"2052","rh_max_3yr","V_17795178","WBGene00005492","C47A10.7","srh-288",-0.283313387291291
"2053","rh_max_3yr","V_17795503","WBGene00005492","C47A10.7","srh-288",-0.283313387291291
"2054","rh_max_3mo","II_3331730","WBGene00017454","F14D2.6","irld-5",0.283272311836088
"2055","rh_max_3mo","II_3331739","WBGene00017454","F14D2.6","irld-5",0.283272311836088
"2056","rh_max_3yr","I_1050613","WBGene00021331","Y34D9A.6","glrx-10",0.283169472942341
"2057","rh_max_1yr","V_18124006","WBGene00012564","Y37H2A.4","fbxa-107",-0.283138806737443
"2058","rh_max_3mo","II_2256525","WBGene00019586","K09F6.3",NA,0.283124550201585
"2059","rh_max_3mo","II_2256897","WBGene00019586","K09F6.3",NA,0.283124550201585
"2060","rh_max_3mo","II_2262751","WBGene00019587","K09F6.4",NA,0.283124550201585
"2061","rh_max_3mo","II_2262911","WBGene00019587","K09F6.4",NA,0.283124550201585
"2062","rh_max_3mo","II_2264669","WBGene00019587","K09F6.4",NA,0.283124550201585
"2063","rh_max_1yr","II_535717","WBGene00020835","T27A1.3",NA,-0.283085298505511
"2064","rh_max_1yr","II_537948","WBGene00020835","T27A1.3",NA,-0.283085298505511
"2065","rh_max_1yr","II_538082","WBGene00020835","T27A1.3",NA,-0.283085298505511
"2066","rh_max_1yr","II_538109","WBGene00020835","T27A1.3",NA,-0.283085298505511
"2067","rh_max_1yr","II_538115","WBGene00020835","T27A1.3",NA,-0.283085298505511
"2068","rh_max_1yr","II_538121","WBGene00020835","T27A1.3",NA,-0.283085298505511
"2069","rh_max_1yr","II_538160","WBGene00020835","T27A1.3",NA,-0.283085298505511
"2070","rh_max_1yr","I_1026561","WBGene00021327","Y34D9A.1","mrpl-38",-0.283083494075457
"2071","rh_max_1yr","I_1032991","WBGene00004952","Y34D9A.4","spd-1",-0.283083494075457
"2072","rh_max_3yr","V_15972985","WBGene00005685","F36G9.5","sru-22",-0.282990141576355
"2073","rh_max_1yr","II_690603","WBGene00020174","T02H6.4",NA,-0.282980650894169
"2074","rh_max_3yr","II_907638","WBGene00019927","R07C3.11","fbxc-24",0.282940641389624
"2075","rh_max_3yr","II_907726","WBGene00019927","R07C3.11","fbxc-24",0.282940641389624
"2076","rh_max_3yr","II_907800","WBGene00019927","R07C3.11","fbxc-24",0.282940641389624
"2077","rh_max_3yr","II_907908","WBGene00019927","R07C3.11","fbxc-24",0.282940641389624
"2078","rh_max_3yr","II_908188","WBGene00019927","R07C3.11","fbxc-24",0.282940641389624
"2079","rh_max_3yr","II_908231","WBGene00019927","R07C3.11","fbxc-24",0.282940641389624
"2080","rh_max_3yr","II_908237","WBGene00019927","R07C3.11","fbxc-24",0.282940641389624
"2081","rh_max_3yr","II_908238","WBGene00019927","R07C3.11","fbxc-24",0.282940641389624
"2082","rh_max_3yr","II_908253","WBGene00019927","R07C3.11","fbxc-24",0.282940641389624
"2083","rh_max_3yr","II_908255","WBGene00019927","R07C3.11","fbxc-24",0.282940641389624
"2084","rh_max_3yr","II_908291","WBGene00019927","R07C3.11","fbxc-24",0.282940641389624
"2085","rh_max_3yr","II_908294","WBGene00019927","R07C3.11","fbxc-24",0.282940641389624
"2086","rh_max_3yr","II_908304","WBGene00019927","R07C3.11","fbxc-24",0.282940641389624
"2087","rh_max_3yr","II_908306","WBGene00019927","R07C3.11","fbxc-24",0.282940641389624
"2088","rh_max_3yr","II_908322","WBGene00019927","R07C3.11","fbxc-24",0.282940641389624
"2089","rh_max_3yr","II_908333","WBGene00019927","R07C3.11","fbxc-24",0.282940641389624
"2090","rh_max_3yr","II_908336","WBGene00019927","R07C3.11","fbxc-24",0.282940641389624
"2091","rh_max_3yr","II_908720","WBGene00019927","R07C3.11","fbxc-24",0.282940641389624
"2092","rh_max_3yr","II_908757","WBGene00019927","R07C3.11","fbxc-24",0.282940641389624
"2093","rh_max_3yr","II_909992","WBGene00019926","R07C3.10","fbxc-27",0.282940641389624
"2094","rh_max_3yr","II_910208","WBGene00019926","R07C3.10","fbxc-27",0.282940641389624
"2095","rh_max_3yr","II_910668","WBGene00019926","R07C3.10","fbxc-27",0.282940641389624
"2096","rh_max_3yr","II_910674","WBGene00019926","R07C3.10","fbxc-27",0.282940641389624
"2097","rh_max_3yr","II_910676","WBGene00019926","R07C3.10","fbxc-27",0.282940641389624
"2098","rh_max_3yr","II_910682","WBGene00019926","R07C3.10","fbxc-27",0.282940641389624
"2099","rh_max_3yr","II_910683","WBGene00019926","R07C3.10","fbxc-27",0.282940641389624
"2100","rh_max_3mo","II_2262822","WBGene00019587","K09F6.4",NA,0.282919788129651
"2101","rh_max_3yr","V_17335355","WBGene00009836","F47H4.4","fbxa-185",-0.282867725912638
"2102","rh_max_3yr","V_17624204","WBGene00010206","F57G4.1",NA,-0.282816783038819
"2103","rh_max_3yr","V_17808534","WBGene00005495","Y94A7B.3","srh-291",-0.282815323036005
"2104","rh_max_3yr","V_17810620","WBGene00005500","Y94A7B.4","srh-296",-0.282815323036005
"2105","rh_max_3yr","V_17811839","WBGene00005500","Y94A7B.4","srh-296",-0.282815323036005
"2106","rh_max_3yr","V_17811913","WBGene00005500","Y94A7B.4","srh-296",-0.282815323036005
"2107","rh_max_3yr","V_17811940","WBGene00005500","Y94A7B.4","srh-296",-0.282815323036005
"2108","rh_max_3yr","V_17811979","WBGene00005500","Y94A7B.4","srh-296",-0.282815323036005
"2109","rh_max_3yr","V_17811980","WBGene00005500","Y94A7B.4","srh-296",-0.282815323036005
"2110","rh_max_3yr","V_17812004","WBGene00005500","Y94A7B.4","srh-296",-0.282815323036005
"2111","rh_max_1yr","V_17801490","WBGene00005491","C47A10.9","srh-287",-0.282699470280654
"2112","rh_max_1yr","V_17801585","WBGene00005491","C47A10.9","srh-287",-0.282699470280654
"2113","rh_avg_3yr","V_17664141","WBGene00010297","F59A1.11a",NA,-0.282662521344222
"2114","rh_max_1yr","V_18235409","WBGene00011209","R10E8.3",NA,-0.282547398941104
"2115","rh_max_3mo","V_18409766","WBGene00005417","ZK262.1","srh-207",0.282513320471599
"2116","rh_max_1yr","V_17298546","WBGene00010754","K10G4.5",NA,-0.282499086513053
"2117","rh_max_1yr","V_17259888","WBGene00044654","Y61B8A.4","fbxa-85",-0.282482052834145
"2118","rh_max_1yr","V_17346479","WBGene00009840","F47H4.9","fbxa-189",-0.282469322417606
"2119","rh_max_1yr","V_17346520","WBGene00009840","F47H4.9","fbxa-189",-0.282469322417606
"2120","rh_max_3yr","V_17248008","WBGene00013470","Y68A4B.1","clec-243",-0.282465873413363
"2121","rh_max_3yr","V_17248009","WBGene00013470","Y68A4B.1","clec-243",-0.282465873413363
"2122","temp_min_3yr","V_14598184","WBGene00011250","R11H6.2",NA,0.282462239096111
"2123","rh_max_3yr","V_17808206","WBGene00005495","Y94A7B.3","srh-291",-0.282389883150233
"2124","rh_max_3mo","II_3206391","WBGene00044371","ZC239.20",NA,-0.282337815510779
"2125","rh_max_3mo","II_2640169","WBGene00017707","F22E5.8",NA,-0.282267243490929
"2126","rh_max_1yr","II_3331730","WBGene00017454","F14D2.6","irld-5",0.282155795548147
"2127","rh_max_1yr","II_3331739","WBGene00017454","F14D2.6","irld-5",0.282155795548147
"2128","rh_max_3yr","V_15710197","WBGene00012397","Y6E2A.1",NA,-0.282146178421347
"2129","rh_max_3yr","V_15772950","WBGene00003650","F57A10.5","nhr-60",-0.282146178421347
"2130","rh_max_3yr","V_15780119","WBGene00012043","T26E4.1","irld-52",-0.282146178421347
"2131","rh_max_3yr","V_15783518","WBGene00012045","T26E4.3",NA,-0.282146178421347
"2132","rh_max_1yr","II_3212682","WBGene00022568","ZC239.5",NA,-0.282123158235555
"2133","rh_max_1yr","II_3212709","WBGene00022568","ZC239.5",NA,-0.282123158235555
"2134","rh_max_1yr","II_3212722","WBGene00022568","ZC239.5",NA,-0.282123158235555
"2135","rh_max_1yr","II_3212860","WBGene00022568","ZC239.5",NA,-0.282123158235555
"2136","rh_max_1yr","II_3212962","WBGene00022568","ZC239.5",NA,-0.282123158235555
"2137","rh_max_1yr","II_3212980","WBGene00022568","ZC239.5",NA,-0.282123158235555
"2138","rh_max_1yr","II_3213048","WBGene00022568","ZC239.5",NA,-0.282123158235555
"2139","rh_max_1yr","II_3213107","WBGene00022568","ZC239.5",NA,-0.282123158235555
"2140","rh_max_1yr","II_3214802","WBGene00022567","ZC239.4",NA,-0.282123158235555
"2141","rh_max_1yr","II_3214811","WBGene00022567","ZC239.4",NA,-0.282123158235555
"2142","rh_max_1yr","II_3214859","WBGene00022567","ZC239.4",NA,-0.282123158235555
"2143","rh_max_1yr","II_3214861","WBGene00022567","ZC239.4",NA,-0.282123158235555
"2144","rh_max_1yr","II_3214871","WBGene00022567","ZC239.4",NA,-0.282123158235555
"2145","rh_max_1yr","II_3214878","WBGene00022567","ZC239.4",NA,-0.282123158235555
"2146","rh_max_1yr","II_3215127","WBGene00022567","ZC239.4",NA,-0.282123158235555
"2147","rh_max_3yr","II_659003","WBGene00019495","K07E8.3","sdz-24",0.282091468883722
"2148","rh_max_1yr","V_18403748","WBGene00005419","ZK262.11","srh-209",0.282081632646827
"2149","rh_max_1yr","V_18410172","WBGene00005417","ZK262.1","srh-207",0.282081632646827
