CHROM	POS	log10p	Variance Explained	Region Start	Region End	Peak Position	Bonferroni Corrected Threshold	Above Bonferroni
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14460990	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14461007	3.154954	NA	NA	NA	NA	5.494	0
II	14464795	0	NA	NA	NA	NA	5.494	0
II	14470058	0	NA	NA	NA	NA	5.494	0
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14470070	14.698477	0.174839383877171	NA	NA	NA	5.494	1
II	14474010	0	NA	NA	NA	NA	5.494	0
II	14474109	0	NA	NA	NA	NA	5.494	0
II	14475162	0	NA	NA	NA	NA	5.494	0
II	14475841	0	NA	NA	NA	NA	5.494	0
II	14475853	2.016194	NA	NA	NA	NA	5.494	0
II	14477407	0	NA	NA	NA	NA	5.494	0
II	14477482	0	NA	NA	NA	NA	5.494	0
II	14479357	0.179274	NA	NA	NA	NA	5.494	0
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
II	14479396	7.000456	0.152842288214318	NA	NA	NA	5.494	1
